Código Ámbito,Ámbito,Código área (M49),Área,Código Elemento,Elemento,Código Producto (CPC),Producto,Código año,Año,Unidad,Valor,Símbolo,Descripción del Símbolo
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""01211"",""Esparragos"",""2012"",""2012"",""100 g/ha"",""39623"",""E"",""Valor estimado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""01211"",""Esparragos"",""2013"",""2013"",""100 g/ha"",""39528"",""E"",""Valor estimado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""01211"",""Esparragos"",""2014"",""2014"",""100 g/ha"",""39568"",""E"",""Valor estimado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""01211"",""Esparragos"",""2015"",""2015"",""100 g/ha"",""39751"",""E"",""Valor estimado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""01211"",""Esparragos"",""2016"",""2016"",""100 g/ha"",""39618"",""E"",""Valor estimado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""01211"",""Esparragos"",""2017"",""2017"",""100 g/ha"",""39556"",""E"",""Valor estimado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""01211"",""Esparragos"",""2018"",""2018"",""100 g/ha"",""39642"",""E"",""Valor estimado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""01211"",""Esparragos"",""2019"",""2019"",""100 g/ha"",""39605"",""E"",""Valor estimado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""01211"",""Esparragos"",""2020"",""2020"",""100 g/ha"",""39601"",""E"",""Valor estimado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""01211"",""Esparragos"",""2021"",""2021"",""100 g/ha"",""39616"",""E"",""Valor estimado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""01211"",""Esparragos"",""2010"",""2010"",""toneladas"",""8812.3"",""I"",""Valor imputado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""01211"",""Esparragos"",""2011"",""2011"",""toneladas"",""9248.23"",""I"",""Valor imputado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""01211"",""Esparragos"",""2012"",""2012"",""toneladas"",""10500"",""E"",""Valor estimado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""01211"",""Esparragos"",""2013"",""2013"",""toneladas"",""10100.3"",""I"",""Valor imputado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""01211"",""Esparragos"",""2014"",""2014"",""toneladas"",""10183.7"",""I"",""Valor imputado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""01211"",""Esparragos"",""2015"",""2015"",""toneladas"",""10579.93"",""I"",""Valor imputado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""01211"",""Esparragos"",""2016"",""2016"",""toneladas"",""10287.98"",""E"",""Valor estimado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""01211"",""Esparragos"",""2017"",""2017"",""toneladas"",""10342.28"",""I"",""Valor imputado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""01211"",""Esparragos"",""2018"",""2018"",""toneladas"",""10403.4"",""E"",""Valor estimado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""01211"",""Esparragos"",""2019"",""2019"",""toneladas"",""10344.55"",""E"",""Valor estimado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""01211"",""Esparragos"",""2020"",""2020"",""toneladas"",""10363.41"",""E"",""Valor estimado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""01211"",""Esparragos"",""2021"",""2021"",""toneladas"",""10370.46"",""E"",""Valor estimado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""01354"",""Fresas"",""2010"",""2010"",""ha"",""1115"",""I"",""Valor imputado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""01354"",""Fresas"",""2011"",""2011"",""ha"",""1101"",""I"",""Valor imputado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""01354"",""Fresas"",""2012"",""2012"",""ha"",""1000"",""E"",""Valor estimado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""01354"",""Fresas"",""2013"",""2013"",""ha"",""1089"",""I"",""Valor imputado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""01354"",""Fresas"",""2014"",""2014"",""ha"",""1070"",""I"",""Valor imputado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""01354"",""Fresas"",""2015"",""2015"",""ha"",""1072"",""I"",""Valor imputado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""01354"",""Fresas"",""2016"",""2016"",""ha"",""1080"",""I"",""Valor imputado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""01354"",""Fresas"",""2017"",""2017"",""ha"",""1040"",""I"",""Valor imputado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""01354"",""Fresas"",""2018"",""2018"",""ha"",""1036"",""I"",""Valor imputado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""01354"",""Fresas"",""2019"",""2019"",""ha"",""1052"",""E"",""Valor estimado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""01354"",""Fresas"",""2020"",""2020"",""ha"",""1043"",""E"",""Valor estimado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""01354"",""Fresas"",""2021"",""2021"",""ha"",""1044"",""E"",""Valor estimado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""01354"",""Fresas"",""2010"",""2010"",""100 g/ha"",""112075"",""E"",""Valor estimado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""01354"",""Fresas"",""2011"",""2011"",""100 g/ha"",""115296"",""E"",""Valor estimado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""01354"",""Fresas"",""2012"",""2012"",""100 g/ha"",""132000"",""E"",""Valor estimado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""01354"",""Fresas"",""2013"",""2013"",""100 g/ha"",""121517"",""E"",""Valor estimado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""01354"",""Fresas"",""2014"",""2014"",""100 g/ha"",""124305"",""E"",""Valor estimado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""01354"",""Fresas"",""2015"",""2015"",""100 g/ha"",""128382"",""E"",""Valor estimado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""01354"",""Fresas"",""2016"",""2016"",""100 g/ha"",""124418"",""E"",""Valor estimado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""01354"",""Fresas"",""2017"",""2017"",""100 g/ha"",""127946"",""E"",""Valor estimado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""01354"",""Fresas"",""2018"",""2018"",""100 g/ha"",""132809"",""E"",""Valor estimado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""01354"",""Fresas"",""2019"",""2019"",""100 g/ha"",""131438"",""E"",""Valor estimado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""01354"",""Fresas"",""2020"",""2020"",""100 g/ha"",""133558"",""E"",""Valor estimado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""01354"",""Fresas"",""2021"",""2021"",""100 g/ha"",""134499"",""E"",""Valor estimado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""01354"",""Fresas"",""2010"",""2010"",""toneladas"",""12500"",""E"",""Valor estimado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""01354"",""Fresas"",""2011"",""2011"",""toneladas"",""12688.76"",""I"",""Valor imputado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""01354"",""Fresas"",""2012"",""2012"",""toneladas"",""13200"",""E"",""Valor estimado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""01354"",""Fresas"",""2013"",""2013"",""toneladas"",""13230.93"",""I"",""Valor imputado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""01354"",""Fresas"",""2014"",""2014"",""toneladas"",""13305.97"",""I"",""Valor imputado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""01354"",""Fresas"",""2015"",""2015"",""toneladas"",""13766.15"",""I"",""Valor imputado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""01354"",""Fresas"",""2016"",""2016"",""toneladas"",""13434.35"",""E"",""Valor estimado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""01354"",""Fresas"",""2017"",""2017"",""toneladas"",""13312.32"",""I"",""Valor imputado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""01354"",""Fresas"",""2018"",""2018"",""toneladas"",""13758.44"",""I"",""Valor imputado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""01354"",""Fresas"",""2019"",""2019"",""toneladas"",""13828.18"",""I"",""Valor imputado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""01354"",""Fresas"",""2020"",""2020"",""toneladas"",""13927.89"",""I"",""Valor imputado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""01354"",""Fresas"",""2021"",""2021"",""toneladas"",""14036.6"",""I"",""Valor imputado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""01701"",""Frijoles, secos"",""2010"",""2010"",""ha"",""268105"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""01701"",""Frijoles, secos"",""2011"",""2011"",""ha"",""272745"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""01701"",""Frijoles, secos"",""2012"",""2012"",""ha"",""299963"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""01701"",""Frijoles, secos"",""2013"",""2013"",""ha"",""144540"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""01701"",""Frijoles, secos"",""2014"",""2014"",""ha"",""350150"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""01701"",""Frijoles, secos"",""2015"",""2015"",""ha"",""436560"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""01701"",""Frijoles, secos"",""2016"",""2016"",""ha"",""361135"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""01701"",""Frijoles, secos"",""2017"",""2017"",""ha"",""415340"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""01701"",""Frijoles, secos"",""2018"",""2018"",""ha"",""416209"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""01701"",""Frijoles, secos"",""2019"",""2019"",""ha"",""419927"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""01701"",""Frijoles, secos"",""2020"",""2020"",""ha"",""488232"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""01701"",""Frijoles, secos"",""2021"",""2021"",""ha"",""523218"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""01701"",""Frijoles, secos"",""2010"",""2010"",""100 g/ha"",""12611"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""01701"",""Frijoles, secos"",""2011"",""2011"",""100 g/ha"",""12201"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""01701"",""Frijoles, secos"",""2012"",""2012"",""100 g/ha"",""12040"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""01701"",""Frijoles, secos"",""2013"",""2013"",""100 g/ha"",""6649"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""01701"",""Frijoles, secos"",""2014"",""2014"",""100 g/ha"",""12276"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""01701"",""Frijoles, secos"",""2015"",""2015"",""100 g/ha"",""13854"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""01701"",""Frijoles, secos"",""2016"",""2016"",""100 g/ha"",""10151"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""01701"",""Frijoles, secos"",""2017"",""2017"",""100 g/ha"",""9958"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""01701"",""Frijoles, secos"",""2018"",""2018"",""100 g/ha"",""11374"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""01701"",""Frijoles, secos"",""2019"",""2019"",""100 g/ha"",""13781"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""01701"",""Frijoles, secos"",""2020"",""2020"",""100 g/ha"",""12982"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""01701"",""Frijoles, secos"",""2021"",""2021"",""100 g/ha"",""14502"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""01701"",""Frijoles, secos"",""2010"",""2010"",""toneladas"",""338120"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""01701"",""Frijoles, secos"",""2011"",""2011"",""toneladas"",""332782"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""01701"",""Frijoles, secos"",""2012"",""2012"",""toneladas"",""361153"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""01701"",""Frijoles, secos"",""2013"",""2013"",""toneladas"",""96109"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""01701"",""Frijoles, secos"",""2014"",""2014"",""toneladas"",""429832"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""01701"",""Frijoles, secos"",""2015"",""2015"",""toneladas"",""604817"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""01701"",""Frijoles, secos"",""2016"",""2016"",""toneladas"",""366588"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""01701"",""Frijoles, secos"",""2017"",""2017"",""toneladas"",""413605"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""01701"",""Frijoles, secos"",""2018"",""2018"",""toneladas"",""473389"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""01701"",""Frijoles, secos"",""2019"",""2019"",""toneladas"",""578713"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""01701"",""Frijoles, secos"",""2020"",""2020"",""toneladas"",""633823"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""01701"",""Frijoles, secos"",""2021"",""2021"",""toneladas"",""758750"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""01703"",""Garbanzos secos"",""2010"",""2010"",""ha"",""17500"",""E"",""Valor estimado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""01703"",""Garbanzos secos"",""2011"",""2011"",""ha"",""30500"",""E"",""Valor estimado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""01703"",""Garbanzos secos"",""2012"",""2012"",""ha"",""48400"",""E"",""Valor estimado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""01703"",""Garbanzos secos"",""2013"",""2013"",""ha"",""39500"",""E"",""Valor estimado"""
